4830,2467 W Grand Ave,"(41.890985; -87.68862)"
6644,312 N May St,"(41.887085; -87.655858)"
4442,4046 N Leavitt St,"(41.955262; -87.683815)"
2260,4136 S California Ave,"(41.818845; -87.694711)"
4802,3728 N Southport Ave,"(41.949499; -87.664186)"
2963,3649 N Harlem Ave,"(41.945956; -87.806969)"
6937,3720 W 55th St,"(41.793435; -87.716575)"
3848,3928 N Sheridan Rd,"(41.953647; -87.654559)"
1375,3233 W 31st St,"(41.837061; -87.706207)"
4441,3539 W Grace St,"(41.950021; -87.716722)"
1268,2850 W Peterson Ave,"(41.990487; -87.700893)"
6078,4330 N Lincoln Ave,"(41.960539; -87.683378)"
6200,2306 W Maypole Ave,"(41.883974; -87.685615)"
2354,4501 N Clarendon Ave,"(41.96375; -87.649855)"
6245,4211 W 26th St,"(41.844058; -87.729873)"
4104,3703 N Western Ave,"(41.948786; -87.688134)"
4922,251 W 24th Pl,"(41.848105; -87.633318)"
4231,4650 N Menard Ave,"(41.965413; -87.772424)"
4413,4414 S Evans Ave,"(41.814575; -87.608461)"
2632,3600 N Elston Ave,"(41.946623; -87.708853)"
6527,2832 W Touhy Ave,"(42.012207; -87.700474)"
3648,2350 W Pershing Rd,"(41.823154; -87.683214)"
599,3745 N Lincoln Ave,"(41.949625; -87.675393)"
4604,4715 N Clarendon Ave,"(41.967812; -87.649864)"
3526,280 W Monroe St,"(41.880802; -87.634949)"
4583,25 W 47th St,"(41.809093; -87.626869)"
6428,3100 S Union Ave,"(41.837889; -87.643985)"
5989,245 W 51st St,"(41.801619; -87.632563)"
5269,3400 N Southport Ave,"(41.943477; -87.663961)"
3744,3113 S Rhodes Ave,"(41.838136; -87.613242)"
3108,4755 N Kimball Ave,"(41.967454; -87.713142)"
4618,3301 N Lincoln Ave,"(41.941732; -87.669885)"
868,2900 W Belmont Ave,"(41.939482; -87.700407)"
3866,3725 N Southport Ave,"(41.949629; -87.66383)"
5309,3000 N Broadway St,"(41.936606; -87.644355)"
6387,355 E Grand Ave,"(41.891682; -87.618848)"
6798,337 E Randolph Dr,"(41.884196; -87.619522)"
6459,418 S Wabash Ave,"(41.876658; -87.626225)"
6950,2418 N Milwaukee Ave,"(41.925111; -87.701242)"
4342,2714 W Augusta Blvd,"(41.899428; -87.694748)"
4407,4445 S Drexel Blvd,"(41.814228; -87.603831)"
751,30 E Lake St,"(41.885941; -87.626973)"
4483,2600 N Western Ave,"(41.928723; -87.687877)"
4219,4320 W 5th Ave,"(41.870924; -87.733361)"
2198,4657 N Broadway St,"(41.966781; -87.658057)"
2399,3401 N Clark St,"(41.943656; -87.653463)"
2914,405 S Green St,"(41.876572; -87.648266)"
2377,380 S Clark St,"(41.8772; -87.630927)"
3022,361 E Illinois St,"(41.890914; -87.618406)"
2408,3664 N Clark St,"(41.948493; -87.657689)"
2647,300 S Financial Pl,"(41.878029; -87.632912)"
1521,4101 W 79th St,"(41.748446; -87.724403)"
6753,2430 W Logan Blvd,"(41.928666; -87.690819)"
487,2546 W North Ave,"(41.910422; -87.69126)"
6354,4639 N Lincoln Ave,"(41.965951; -87.686734)"
5976,2735 S Shields Ave,"(41.843479; -87.635259)"
1368,4005 W 27th St,"(41.842271; -87.724777)"
4703,3470 N Panama Ave,"(41.943162; -87.82909)"
5258,2400 N Lake Shore Dr,"(41.928397; -87.632214)"
219,3037 W Augusta Blvd,"(41.899088; -87.70391)"
6068,3256 N Damen Ave,"(41.940844; -87.678552)"
3294,3820 N Lincoln Ave,"(41.950996; -87.676747)"
5982,4747 S Marshfield Ave,"(41.807725; -87.665969)"
3369,2515 N Marshfield Ave,"(41.927351; -87.669249)"
2540,428 N Dearborn St,"(41.89016; -87.629695)"
2079,3026 N Ashland Ave,"(41.936792; -87.668728)"
2561,318 S Dearborn St,"(41.877856; -87.629445)"
3803,3418 N Sheffield Ave,"(41.943963; -87.654234)"
4712,3200 W Cermak Rd,"(41.851823; -87.705328)"
403,3656 N Halsted St,"(41.948783; -87.649515)"
376,30 W Chicago Ave,"(41.896808; -87.629369)"
2162,4210 S Berkeley Ave,"(41.817807; -87.600798)"
4338,3149 N Wolcott Ave,"(41.938982; -87.675718)"
4741,4201 W 55th St,"(41.79304; -87.728214)"
3579,301 W North Ave,"(41.911056; -87.636802)"
4936,3141 W Jackson Blvd,"(41.87719; -87.704455)"
3640,450 S Peoria St,"(41.876232; -87.649685)"
5410,4700 N Lincoln Ave,"(41.966999; -87.687685)"
3226,300 S LaSalle St,"(41.878011; -87.631914)"
4844,4844 N Lincoln Ave,"(41.969836; -87.689512)"
2530,4808 N Damen Ave,"(41.96907; -87.67937)"
5825,3905 N Marshfield Ave,"(41.952696; -87.670045)"
5401,4247 W 31st St,"(41.836682; -87.73083)"
4719,3600 W Ogden Ave,"(41.854727; -87.715277)"
4420,39 S LaSalle St,"(41.881138; -87.632133)"
3713,3100 N Pulaski Rd,"(41.937391; -87.727257)"
428,4611 N Ravenswood Ave,"(41.965515; -87.673902)"
5487,4545 N Damen Ave,"(41.964121; -87.67887)"
5103,3200 E 91st St,"(41.730218; -87.546758)"
6007,3624 W 26th St,"(41.844509; -87.715711)"
3653,3525 W Peterson Ave,"(41.990119; -87.717337)"
6182,3759 N Ravenswood Ave,"(41.949802; -87.673514)"
1137,3031 S Shields Ave,"(41.839223; -87.635151)"
4162,4750 N Winchester Ave,"(41.967482; -87.67783)"
4630,2529 N Clark St,"(41.928636; -87.642235)"
6729,3212 N Broadway St,"(41.940437; -87.644537)"
5217,2402 N Washtenaw Ave,"(41.925063; -87.695156)"
4299,4204 W North Ave,"(41.90996; -87.731644)"
6367,3127 W Foster Ave,"(41.975638; -87.707221)"
5246,335 W Armitage Ave,"(41.918262; -87.637784)"
1430,4034 W 56th St,"(41.790603; -87.724017)"
7024,2842 N Laramie Ave,"(41.932539; -87.75663)"
2880,3720 W Fullerton Ave,"(41.924691; -87.72025)"
3320,3150 N Long Ave,"(41.938026; -87.76173)"
4729,4800 W Lake St,"(41.886724; -87.745713)"
2542,400 S Dearborn St,"(41.876768; -87.629385)"
7018,3555 W 26th St,"(41.844274; -87.714006)"
4619,4501 N Clarendon Ave,"(41.963749; -87.649765)"
3864,3706 N Southport Ave,"(41.949141; -87.664166)"
4581,3542 S Washtenaw Ave,"(41.829041; -87.69249)"
3136,321 N LaSalle Dr,"(41.888177; -87.632314)"
1312,301 E 111th St,"(41.692571; -87.615775)"
1378,3757 W 34th St,"(41.831425; -87.717889)"
4858,4305 N Milwaukee Ave,"(41.959088; -87.752929)"
2343,3986 N Cicero Ave,"(41.953148; -87.747472)"
263,401 N Franklin St,"(41.889233; -87.635383)"
3881,4250 N St; Louis Ave,"(41.958373; -87.715685)"
5818,3243 N Ashland Ave,"(41.940795; -87.668512)"
5132,4400 N Lake Shore Dr,"(41.963575; -87.646954)"
5893,4412 N Western Ave,"(41.962113; -87.688857)"
7258,4255 S Archer Ave,"(41.81601; -87.700878)"
4303,4149 W Armitage Ave,"(41.916999; -87.730592)"
4980,400 S State St,"(41.876797; -87.627788)"
4597,3936 N Clarendon Ave,"(41.953888; -87.649828)"
4949,3737 S Paulina St,"(41.825747; -87.667648)"
2655,3154 W Foster Ave,"(41.975901; -87.707904)"
3364,4646 N Marine Dr,"(41.966369; -87.648938)"
5176,4430 S Marshfield Ave,"(41.813404; -87.666486)"
2879,3835 W Fullerton Ave,"(41.924414; -87.723249)"
6261,3647 W Diversey Ave,"(41.931763; -87.718746)"
4570,364 E 87th St,"(41.735178; -87.615419)"
4340,2957 N Hoyne Ave,"(41.93511; -87.680462)"
3870,3542 N Southport Ave,"(41.946327; -87.664107)"
4434,250 E 111th St,"(41.692822; -87.616752)"
3230,3435 N Lawndale Ave,"(41.943501; -87.719777)"
945,3228 N Halsted St,"(41.940848; -87.649471)"
260,4823 W Armitage Ave,"(41.916827; -87.747142)"
4691,231 S LaSalle St,"(41.878719; -87.632203)"
7014,2435 W 63rd St,"(41.779123; -87.685066)"
3020,360 E Illinois St,"(41.891183; -87.61842)"
7192,3055 W 63rd St,"(41.778878; -87.699948)"
133,4220 N Richmond St,"(41.95806; -87.702204)"
5901,4520 N Western Ave,"(41.963788; -87.688906)"
919,3970 N Milwaukee Ave,"(41.952768; -87.746545)"
5460,4705 N Western Ave,"(41.967022; -87.688656)"
4602,4720 N Sheridan Rd,"(41.967648; -87.654961)"
5465,2335 W Foster Ave,"(41.975786; -87.688136)"
3581,3300 W North Ave,"(41.910138; -87.709553)"
5855,2803 W Grand Ave,"(41.894325; -87.696994)"
3113,3000 S King Dr,"(41.840587; -87.617697)"
4817,3111 N Ashland Ave,"(41.938363; -87.668434)"
6528,4758 N Racine Ave,"(41.968075; -87.659736)"
4544,4159 N Western Ave,"(41.957795; -87.688439)"
4330,4600 N Broadway St,"(41.965516; -87.657641)"
811,44 S Wabash Ave,"(41.881241; -87.626337)"
5008,2440 W 63rd St,"(41.77937; -87.685156)"
593,4051 N Lincoln Ave,"(41.95545; -87.67947)"
4913,4225 S Lake Park Ave,"(41.817881; -87.59935)"
6161,2400 N Cannon Dr,"(41.92572; -87.633612)"
4636,2435 N Western Ave,"(41.92581; -87.687497)"
6034,2747 N Milwaukee Ave,"(41.931239; -87.710705)"
6280,2558 W Division St,"(41.9031; -87.691286)"
3571,4020 W North Ave,"(41.910051; -87.727316)"
4742,2410 W 111th St,"(41.69197; -87.681659)"
6755,2563 N Milwaukee Ave,"(41.927516; -87.704581)"
5239,3855 N Seeley Ave,"(41.951486; -87.679695)"
3854,3309 S Shields Ave,"(41.834402; -87.635148)"
1052,2301 S Wentworth Ave,"(41.850866; -87.63185)"
2004,3700 n lake shore Dr,"(41.950606; -87.644829)"
6335,35 E Roosevelt Rd,"(41.867357; -87.62624)"
2066,3952 N Ashland Ave,"(41.953382; -87.669206)"
4643,2601 N Halsted St,"(41.929329; -87.648729)"
1406,314 E 47th St,"(41.809497; -87.618997)"
2278,4801 N Central Ave,"(41.96784; -87.767441)"
3193,2800 N Lake Shore Dr,"(41.933287; -87.636302)"
4351,332 S Michigan Ave,"(41.877806; -87.624572)"
2292,2524 S Central Park Ave,"(41.845674; -87.714979)"
4635,3001 N Ashland Ave,"(41.936207; -87.668335)"
5003,266 N Kedzie Ave,"(41.885891; -87.706425)"
5993,47 W Polk St,"(41.872258; -87.629182)"
2236,3445 N Broadway St,"(41.944491; -87.645236)"
758,3030 N Mobile Ave,"(41.93431; -87.783538)"
5285,444 W Jackson Blvd,"(41.878125; -87.63892)"
6205,3158 N Lincoln Ave,"(41.939288; -87.668315)"
5272,33 E Congress Pky,"(41.875503; -87.626541)"
3074,4701 S Kedzie Ave,"(41.808053; -87.703905)"
5088,3644 N Kedvale Ave,"(41.947174; -87.730837)"
3336,3801 W Madison St,"(41.880653; -87.721013)"
2344,4001 N Cicero Ave,"(41.953463; -87.747222)"
3343,285 W Madison St,"(41.881808; -87.63499)"
2966,3619 N Harlem Ave,"(41.945525; -87.806859)"
3179,430 S Lake Shore Dr,"(41.876167; -87.617474)"
2238,3043 N Broadway St,"(41.936985; -87.64404)"
4398,3651 W Schubert Ave,"(41.929952; -87.718765)"
5348,3827 W Lawrence Ave,"(41.968109; -87.724159)"
6131,320 N Carpenter St,"(41.887331; -87.653514)"
2526,4643 N Damen Ave,"(41.966211; -87.678943)"
7174,435 W Erie St,"(41.893799; -87.640185)"
2137,3607 W Belmont Ave,"(41.93909; -87.717718)"
6325,3801 N Clark St,"(41.951259; -87.659506)"
4478,4553 N Clark St,"(41.964425; -87.666355)"
721,3011 N Lincoln Ave,"(41.936624; -87.664174)"
7423,3501 E 106th St,"(41.702616; -87.538744)"
4317,3821 W North Ave,"(41.909824; -87.722429)"
5328,3300 N Halsted St,"(41.941899; -87.649429)"
5844,331 E 71st St,"(41.765537; -87.617305)"
3147,310 W Lake St,"(41.885853; -87.636059)"
3466,3160 N Milwaukee Ave,"(41.938234; -87.722669)"
3724,3225 S Racine Ave,"(41.835394; -87.655768)"
6925,3402 W 111th St,"(41.691611; -87.705901)"
3078,4741 N Kedzie Ave,"(41.967416; -87.708271)"
3979,3455 S Wabash Ave,"(41.833426; -87.624863)"
4609,3422 W Fullerton Ave,"(41.924738; -87.713449)"
1364,4000 W 26th St,"(41.84432; -87.724621)"
5086,2647 N Kedzie Ave,"(41.928633; -87.707634)"
4704,3740 N Panama Ave,"(41.947562; -87.829311)"
6571,4619 S Wolcott Ave,"(41.809892; -87.672086)"
6758,2875 W 19th St,"(41.85538; -87.698096)"
6207,3516 W School St,"(41.9412; -87.714469)"
6509,3255 N Milwaukee Ave,"(41.940648; -87.726087)"
2096,4734 N Austin Ave,"(41.966842; -87.777345)"
4177,4343 W Wrightwood Ave,"(41.92786; -87.735756)"
6453,399 E Benton Pl,"(41.88513; -87.625239)"
6156,3121 N Lincoln Ave,"(41.938577; -87.666856)"
5457,4760 N Lincoln Ave,"(41.967834; -87.688232)"
2075,2904 N Ashland Ave,"(41.934405; -87.668656)"
2028,3001 W Argyle St,"(41.972046; -87.70398)"
3876,3754 N Southport Ave,"(41.949922; -87.664209)"
3280,4754 N Lincoln Ave,"(41.967751; -87.688177)"
2937,2925 N Halsted St,"(41.935232; -87.648939)"
3728,4654 N Racine Ave,"(41.966362; -87.659725)"
5075,4700 N Damen Ave,"(41.967024; -87.679268)"
4266,3713 E 106th St,"(41.70261; -87.533531)"
6023,3916 W Washington Blvd,"(41.881988; -87.723572)"
4895,3333 N Marshfield Ave,"(41.942169; -87.66977)"
915,25 E Washington St,"(41.883135; -87.626923)"
5427,4310 N Melvina Ave,"(41.958628; -87.782024)"
1153,233 W Huron St,"(41.894645; -87.63469)"
4184,2333 N Western Ave,"(41.924245; -87.687461)"
5430,4000 N Central Ave,"(41.953232; -87.766999)"
4808,2454 N Ashland Ave,"(41.926379; -87.668359)"
3355,4752 W Madison St,"(41.880654; -87.744105)"
6434,2600 W Thomas St,"(41.901311; -87.692185)"
7251,4425 W 63rd St,"(41.778411; -87.733387)"
3461,2345 S Millard Ave,"(41.849001; -87.715955)"
5247,337 E Randolph Dr,"(41.884196; -87.619522)"
6141,25 E Jackson Blvd,"(41.87809; -87.626865)"
1982,3250 W Adams St,"(41.878504; -87.707242)"
4510,2611 W Chicago Ave,"(41.895582; -87.692238)"
3617,237 E Ontario St,"(41.893245; -87.621744)"
274,401 S LaSalle St,"(41.87686; -87.631703)"
7105,4512 N Lincoln Ave,"(41.963483; -87.685389)"
3998,306 S Wabash Ave,"(41.878042; -87.626184)"
6371,2501 N Kedzie Ave,"(41.92635; -87.706792)"
4970,3200 W Roosevelt Rd,"(41.866454; -87.705731)"
6955,2643 N Clark St,"(41.930802; -87.643865)"
6811,2316 N California Ave,"(41.923387; -87.697575)"
6363,2940 W 63rd St,"(41.7792; -87.697333)"
4312,4135 W Armitage Ave,"(41.917026; -87.730403)"
1143,2455 E 75th St,"(41.758878; -87.564225)"
4861,4600 N Lincoln Ave,"(41.964971; -87.686285)"
2307,281 W Cermak Rd,"(41.85267; -87.634126)"
4972,324 S Halsted St,"(41.877397; -87.647327)"
1474,3101 W 63rd St,"(41.778906; -87.70084)"
4333,310 S Michigan Ave,"(41.87803; -87.624576)"
6448,3759 N Kedzie Ave,"(41.949514; -87.707717)"
1385,333 W 35th St,"(41.830852; -87.635081)"
6697,3045 W 63rd St,"(41.77888; -87.699811)"
6032,3420 W Armitage Ave,"(41.917482; -87.712317)"
1327,3535 E 114th St,"(41.688097; -87.537474)"
5040,2500 N Southport Ave,"(41.92711; -87.663414)"
3665,2901 S Poplar Ave,"(41.841262; -87.649378)"
5060,3600 N Halsted St,"(41.947463; -87.649633)"
3874,3202 N Southport Ave,"(41.939884; -87.66387)"
7293,2513 S Pulaski Rd,"(41.845804; -87.724426)"
1360,2850 W 24th Blvd,"(41.848007; -87.696253)"
4900,3238 W Fullerton Ave,"(41.924805; -87.708936)"
5317,2320 E 93rd St,"(41.726357; -87.567384)"
3916,4550 W Sunnyside Ave,"(41.962739; -87.741967)"
2121,4801 W Belle Plaine Ave,"(41.955102; -87.747598)"
6002,4151 W Madison St,"(41.880545; -87.729352)"
2341,2345 S Christiana Ave,"(41.84908; -87.70863)"
3537,3354 W Montrose Ave,"(41.961291; -87.712352)"
4227,3730 N Laramie Ave,"(41.948812; -87.75713)"
2270,3300 N Campbell Ave,"(41.94095; -87.690808)"
809,4557 N Sheridan Rd,"(41.964864; -87.654572)"
6550,2620 N Kedzie Ave,"(41.928671; -87.707786)"
249,4754 N Leavitt St,"(41.968125; -87.684201)"
5345,4624 W Lawrence Ave,"(41.968131; -87.743835)"
890,4151 N Broadway St,"(41.957615; -87.652244)"
6948,3249 N Broadway St,"(41.94145; -87.644252)"
1308,3400 W 111th St,"(41.691578; -87.705842)"
2067,3335 N Ashland Ave,"(41.942526; -87.668639)"
6409,308 W Randolph St,"(41.884602; -87.635723)"
6939,3219 S Morgan St,"(41.835827; -87.650903)"
6947,309 S Halsted St,"(41.877755; -87.647054)"
4610,2634 W Fullerton Ave,"(41.924976; -87.693962)"
4311,4404 W Fullerton Ave,"(41.924504; -87.736753)"
4939,3501 W Potomac Ave,"(41.904444; -87.714389)"
2052,420 N Artesian Ave,"(41.889366; -87.688044)"
1460,2357 W 63rd St,"(41.779047; -87.682802)"
4248,243 E 32nd St,"(41.83642; -87.62038)"
386,4815 W Armitage Ave,"(41.916798; -87.746815)"
90,4700 N Ravenswood Ave,"(41.967184; -87.674827)"
6239,4375 W 26th St,"(41.844004; -87.733592)"
2401,3730 N Clark St,"(41.949735; -87.658679)"
5046,2615 W Fullerton Ave,"(41.92472; -87.693301)"
5884,2522 N Lincoln Ave,"(41.927658; -87.652136)"
1463,400 E 63rd St,"(41.780324; -87.615468)"
3299,3927 N Lincoln Ave,"(41.953089; -87.677788)"
4951,3030 W Arthington St,"(41.870234; -87.701737)"
4314,4315 W Fullerton Ave,"(41.924199; -87.734729)"
2266,2600 S California Ave,"(41.844633; -87.695217)"
762,2325 W North Ave,"(41.910198; -87.685715)"
5005,2899 S Archer Ave,"(41.841778; -87.657517)"
6485,3148 S Sacramento Ave,"(41.838046; -87.700112)"
4402,4217 W 18th St,"(41.856821; -87.730636)"
4376,2400 N Cannon Dr,"(41.92572; -87.633612)"
2268,2840 S Calumet Ave,"(41.842987; -87.618945)"
5962,3748 N Elston Ave,"(41.949439; -87.713242)"
6243,4335 W 26th St,"(41.844078; -87.732524)"
187,231 S LaSalle St,"(41.878719; -87.632203)"
2414,4802 N Clark St,"(41.969096; -87.667701)"
2243,4647 N Broadway St,"(41.966576; -87.657925)"
7033,2941 W 59th St,"(41.786201; -87.697518)"
3529,3496 W Montrose Ave,"(41.961211; -87.715417)"
4391,2819 W 63rd St,"(41.778979; -87.694115)"
4751,2351 W 52nd St,"(41.798701; -87.682588)"
6717,3058 W Irving Park Rd,"(41.95407; -87.704857)"
5067,4701 N Ashland Ave,"(41.967164; -87.669281)"
1017,2700 S California Ave,"(41.842181; -87.695329)"
4624,400 W North Ave,"(41.911221; -87.63873)"
5223,4131 N Sheridan Rd,"(41.957503; -87.654446)"
3282,4014 N Lincoln Ave,"(41.954572; -87.679262)"
5162,3113 S Rhodes Ave,"(41.838136; -87.613242)"
655,3301 W Bryn Mawr Ave,"(41.982964; -87.711441)"
4353,2451 N Sacramento Ave,"(41.92613; -87.702151)"
5288,3222 W 55th St,"(41.793651; -87.704504)"
2069,3000 N Ashland Ave,"(41.936162; -87.668648)"
5415,4600 W 59th St,"(41.785894; -87.738031)"
3088,4745 N Kedzie Ave,"(41.967474; -87.708272)"
7077,3646 N Broadway St,"(41.948123; -87.647924)"
3034,3718 W Irving Park Rd,"(41.953866; -87.721017)"
764,3947 S King Dr,"(41.822827; -87.616486)"
5340,4050 W Lawrence Ave,"(41.968364; -87.72967)"
4991,2346 E 79th St,"(41.751847; -87.56726)"
117,2970 N Sheridan Rd,"(41.936043; -87.63949)"
1310,3700 W 111th St,"(41.691501; -87.71332)"
2624,2731 S Eleanor St,"(41.844277; -87.6605)"
3740,4760 N Ravenswood Ave,"(41.968062; -87.674861)"
6378,3700 S Lowe Ave,"(41.82695; -87.642525)"
7190,2558 W 63rd St,"(41.779326; -87.687834)"
4157,3436 W Wilson Ave,"(41.964888; -87.714089)"
3412,332 S Michigan Ave,"(41.877806; -87.624572)"
1997,2501 W Addison St,"(41.946584; -87.691062)"
2637,400 E Erie St,"(41.894383; -87.617532)"
7339,3210 W Arthingon,"(41.88415; -87.632409)"
3394,430 N Michigan Ave,"(41.890148; -87.624132)"
404,3500 N Hoyne Ave,"(41.945194; -87.681087)"
6566,4600 W Montrose Ave,"(41.960919; -87.742027)"
5349,3923 W Lawrence Ave,"(41.968118; -87.726453)"
4852,4100 W Lawrence Ave,"(41.968302; -87.730627)"
5505,2766 N Lincoln Ave,"(41.931826; -87.657969)"
4307,4650 W Diversey Ave,"(41.931722; -87.742868)"
37,303 W Erie St,"(41.893814; -87.635867)"
5412,2400 W 49th St,"(41.80478; -87.683749)"
5889,2475 N Lincoln Ave,"(41.92699; -87.650676)"
2893,319 E Garfield Blvd,"(41.794313; -87.618665)"
814,33 E Congress Pky,"(41.875503; -87.626541)"
4603,3535 W Fullerton Ave,"(41.924503; -87.715141)"
984,311 W Superior St,"(41.895432; -87.636166)"
3297,3840 N Lincoln Ave,"(41.951533; -87.677104)"
3444,251 S Michigan Ave,"(41.878843; -87.624052)"
3268,3900 N Leavitt St,"(41.952446; -87.683745)"
4906,3417 S Hamilton Ave,"(41.83177; -87.678806)"
3721,2856 N Racine Ave,"(41.933784; -87.658928)"
1311,250 E 111th St,"(41.692822; -87.616752)"
4769,334 E 43rd St,"(41.816685; -87.618223)"
4191,2422 W Fullerton Ave,"(41.925037; -87.688518)"
4709,3200 N Kedzie Ave,"(41.940247; -87.707735)"
2062,4200 S Ashland Ave,"(41.817615; -87.665268)"
4599,4000 W Fullerton Ave,"(41.924614; -87.726967)"
1505,2537 E 79th St,"(41.751649; -87.562331)"
532,2603 W Barry Ave,"(41.937633; -87.69319)"
3371,3301 N Marshfield Ave,"(41.941701; -87.669755)"
7113,3723 N Southport Ave,"(41.949582; -87.663828)"
5466,4455 N Lincoln Ave,"(41.962415; -87.684305)"
6337,4833 W Diversey Ave,"(41.931388; -87.747334)"
55,3600 S Normal Ave,"(41.828952; -87.638798)"
479,2900 W Belmont Ave,"(41.939482; -87.700407)"
3367,2400 S Marshall Blvd,"(41.848927; -87.699202)"
4042,44 E Washington St,"(41.883393; -87.626435)"
4801,3637 N Southport Ave,"(41.947776; -87.663776)"
4711,3240 W Franklin Blvd,"(41.890412; -87.709193)"
3638,41 E Pearson St,"(41.897445; -87.626694)"
4791,2814 W Fullerton Ave,"(41.924955; -87.698028)"
5227,4501 N Clarendon Ave,"(41.96375; -87.649855)"
4513,355 N Laflin St,"(41.887757; -87.664164)"
750,3551 N Southport Ave,"(41.94644; -87.663748)"
1336,4320 W 15th St,"(41.86069; -87.733345)"
1028,4532 S Cottage Grove Ave,"(41.812508; -87.606781)"
3679,2555 S Princeton Ave,"(41.845927; -87.634418)"
4406,4415 S King Dr,"(41.814445; -87.616265)"
4498,2800 W Barry Ave,"(41.937695; -87.697929)"
4529,2950 N Lincoln Ave,"(41.935165; -87.662552)"
2920,2400 N Greenview Ave,"(41.925317; -87.665867)"
3809,3055 N Sheffield Ave,"(41.937509; -87.653848)"
7228,2302 S Pulaski Rd,"(41.849437; -87.724879)"
4382,4727 N Damen Ave,"(41.967714; -87.679038)"
6269,3753 N Clark St,"(41.95036; -87.658764)"
5874,2564 N Lincoln Ave,"(41.9284; -87.653159)"
6266,4800 N Western Ave,"(41.968742; -87.689039)"
3456,3241 S Michigan Ave,"(41.835713; -87.623182)"
6100,2701 W 68th St,"(41.769939; -87.690861)"
4462,3001 N Broadway St,"(41.936597; -87.644071)"
2659,3400 W Foster Ave,"(41.975809; -87.713659)"
6143,2335 S Wentworth Ave,"(41.84992; -87.631794)"
7323,3150 W Flournoy St,"(41.872924; -87.70468)"
6305,3632 W Diversey Ave,"(41.931996; -87.718554)"
252,4824 W Armitage Ave,"(41.917061; -87.74703)"
794,2934 N Broadway St,"(41.93575; -87.644388)"
106,2403 W Chicago Ave,"(41.895652; -87.686977)"
5302,3120 N Broadway St,"(41.9385; -87.644455)"
7013,2650 W 71st St,"(41.764731; -87.689786)"
1054,3728 S Archer Ave,"(41.825533; -87.685838)"
2003,2601 W Addison St,"(41.946643; -87.694233)"
7172,467 W Erie St,"(41.893775; -87.640738)"
488,2525 W North Ave,"(41.910109; -87.690612)"
7173,445 W Erie St,"(41.89378; -87.640358)"
5968,3101 N Sheffield Ave,"(41.938161; -87.653942)"
4631,4137 N Broadway St,"(41.957488; -87.652164)"
6244,4237 W 26th St,"(41.844058; -87.730896)"
962,401 W Ontario St,"(41.892989; -87.638772)"
2094,3400 N Austin Ave,"(41.942196; -87.776472)"
6602,3809 W Grand Ave,"(41.904217; -87.7219)"
5823,3409 N Paulina St,"(41.943632; -87.671015)"
4105,4645 N Western Ave,"(41.966003; -87.688641)"
4677,30 W Chicago Ave,"(41.896808; -87.629369)"
1306,3325 E 108th St,"(41.699008; -87.542833)"
6038,2830 N Broadway St,"(41.933749; -87.644797)"
354,430 W Monroe St,"(41.880724; -87.639023)"
6319,300 W Adams St,"(41.879478; -87.635396)"
494,3659 W Armitage Ave,"(41.917131; -87.718263)"
6985,3135 N Cicero Ave,"(41.937617; -87.746658)"
5379,3259 N Elston Ave,"(41.940514; -87.699714)"
3655,4055 W Peterson Ave,"(41.990005; -87.729844)"
4160,2750 N Wilton Ave,"(41.931755; -87.65275)"
4611,338 W Armitage Ave,"(41.918457; -87.637901)"
6352,2801 N Central Park Ave,"(41.932035; -87.717052)"
5985,4437 N Broadway St,"(41.962574; -87.655329)"
3003,3035 N Hoyne Ave,"(41.936601; -87.680507)"
217,3021 N Cicero Ave,"(41.935779; -87.746581)"
6021,333 S Halsted St,"(41.877208; -87.647104)"
6225,2407 W Chicago Ave,"(41.895711; -87.687125)"
6588,3113 N Lincoln Ave,"(41.938408; -87.66662)"
1543,2710 E 89th St,"(41.733781; -87.557793)"
3231,4600 N Lawndale Ave,"(41.964864; -87.720774)"
4632,4740 N Clark St,"(41.967837; -87.667443)"
1320,3100 W 111th St,"(41.691669; -87.698507)"
3753,2446 N Ridgeway Ave,"(41.925408; -87.720848)"
4573,3314 W 47th St,"(41.80692; -87.706911)"
5944,2532 W Chicago Ave,"(41.895828; -87.690707)"
2594,380 W Division St,"(41.903818; -87.63809)"
1116,3234 N Damen Ave,"(41.940619; -87.678516)"
1317,3124 W 111th St,"(41.691717; -87.69882)"
4591,2401 N Milwaukee Ave,"(41.924988; -87.700417)"
5387,300 N Central Ave,"(41.885903; -87.765241)"
2241,3358 N Broadway St,"(41.943327; -87.644915)"
2585,3209 W Diversey Ave,"(41.931849; -87.707817)"
3168,301 S Lake Shore Dr,"(41.878278; -87.616991)"
2474,24 E Congress Pky,"(41.875783; -87.626828)"
5220,2559 W Augusta Blvd,"(41.899193; -87.690804)"
5035,2580 N Lincoln Ave,"(41.928576; -87.653403)"
6240,4035 W 26th St,"(41.844078; -87.725974)"
6081,361 W Chestnut St,"(41.897969; -87.637517)"
7043,3412 W 79th St,"(41.74999; -87.707762)"
3533,3755 W Montrose Ave,"(41.960892; -87.722161)"
4521,3511 N Lincoln Ave,"(41.945521; -87.672575)"
245,3131 N Mason Ave,"(41.937264; -87.774763)"
4716,3435 W Van Buren St,"(41.875367; -87.712009)"
2541,407 S Dearborn St,"(41.876715; -87.629064)"
4958,4436 S Union Ave,"(41.813333; -87.643416)"
4057,330 W Webster Ave,"(41.922131; -87.637561)"
732,426 W Belmont Ave,"(41.940219; -87.640477)"
